candidate_id,score
CAND_0043315,64.66
CAND_0091480,64.66
CAND_0017154,64.66
CAND_0067472,64.66
CAND_0051530,64.66
CAND_0097504,64.66
CAND_0074626,64.66
CAND_0085070,64.66
CAND_0024814,64.66
CAND_0014377,64.66
CAND_0080735,64.65
CAND_0013250,64.65
CAND_0011642,64.65
CAND_0012001,64.65
CAND_0036480,64.65
CAND_0095293,64.65
CAND_0099480,64.65
CAND_0064105,64.65
CAND_0035802,64.65
CAND_0064117,64.65
CAND_0009570,64.65
CAND_0078088,64.65
CAND_0047375,64.65
CAND_0069457,64.65
CAND_0085048,64.65
CAND_0044552,64.65
CAND_0039397,64.65
CAND_0056286,64.64
CAND_0048549,64.64
CAND_0013418,64.64
CAND_0044142,64.64
CAND_0047408,64.64
CAND_0042118,64.64
CAND_0078606,64.64
CAND_0000738,64.64
CAND_0001846,64.64
CAND_0071201,64.64
CAND_0038679,64.64
CAND_0023719,64.64
CAND_0024259,64.64
CAND_0094632,64.63
CAND_0030068,64.63
CAND_0068734,64.63
CAND_0059192,64.63
CAND_0043043,64.63
CAND_0027102,64.63
CAND_0014205,64.63
CAND_0025134,64.63
CAND_0005701,64.63
CAND_0068924,64.62
CAND_0038589,64.62
CAND_0049060,64.62
CAND_0058266,64.62
CAND_0036295,64.62
CAND_0047010,64.62
CAND_0050321,64.62
CAND_0088982,64.62
CAND_0060985,64.62
CAND_0049940,64.62
CAND_0017477,64.62
CAND_0080453,64.62
CAND_0039098,64.62
CAND_0078904,64.61
CAND_0056403,64.61
CAND_0060806,64.61
CAND_0036231,64.61
CAND_0035686,64.61
CAND_0095538,64.61
CAND_0049458,64.61
CAND_0082068,64.61
CAND_0095364,64.61
CAND_0091954,64.61
CAND_0036404,64.61
CAND_0021137,64.61
CAND_0075988,64.61
CAND_0095062,64.61
CAND_0000287,64.61
CAND_0058345,64.61
CAND_0034423,64.6
CAND_0029896,64.6
CAND_0044449,64.6
CAND_0091371,64.6
CAND_0048970,64.6
CAND_0089487,64.6
CAND_0044578,64.6
CAND_0047657,64.6
CAND_0027261,64.6
CAND_0063325,64.6
CAND_0039951,64.6
CAND_0072611,64.6
CAND_0084415,64.6
CAND_0099323,64.59
CAND_0077532,64.59
CAND_0019774,64.59
CAND_0059924,64.59
CAND_0054247,64.59
CAND_0079494,64.59
CAND_0025749,64.59
CAND_0051995,64.59
CAND_0095223,64.59
CAND_0006658,64.59
CAND_0009581,64.59
CAND_0080593,64.59
CAND_0064876,64.59
CAND_0052265,64.59
CAND_0070050,64.59
CAND_0055796,64.58
CAND_0031608,64.58
CAND_0084627,64.58
CAND_0073691,64.58
CAND_0069813,64.58
CAND_0003051,64.58
CAND_0003317,64.58
CAND_0099798,64.58
CAND_0095807,64.58
CAND_0053274,64.57
CAND_0066354,64.57
CAND_0084740,64.57
CAND_0046372,64.57
CAND_0060662,64.57
CAND_0009855,64.57
CAND_0038947,64.57
CAND_0075676,64.57
CAND_0019074,64.57
CAND_0057637,64.57
CAND_0017424,64.56
CAND_0077577,64.56
CAND_0036951,64.56
CAND_0060539,64.56
CAND_0065891,64.56
CAND_0028801,64.56
CAND_0098680,64.56
CAND_0074356,64.56
CAND_0047811,64.56
CAND_0062064,64.56
CAND_0019156,64.56
CAND_0069403,64.56
CAND_0005192,64.55
CAND_0092777,64.55
CAND_0067116,64.55
CAND_0054237,64.55
CAND_0033908,64.55
CAND_0017470,64.55
CAND_0060889,64.55
CAND_0020155,64.55
CAND_0037016,64.55
CAND_0010872,64.55
CAND_0023598,64.55
CAND_0092692,64.55
CAND_0008057,64.55
CAND_0099000,64.54
CAND_0033954,64.54
CAND_0094853,64.54
CAND_0074612,64.54
CAND_0040293,64.54
CAND_0006333,64.54
CAND_0050822,64.54
CAND_0012112,64.54
CAND_0069942,64.54
CAND_0056529,64.54
CAND_0002668,64.54
CAND_0039868,64.54
CAND_0068901,64.54
CAND_0080315,64.54
CAND_0052352,64.53
CAND_0043250,64.53
CAND_0005215,64.53
CAND_0091687,64.53
CAND_0092748,64.53
CAND_0041108,64.53
CAND_0099903,64.53
CAND_0078557,64.53
CAND_0051754,64.53
CAND_0025859,64.53
CAND_0060118,64.53
CAND_0092338,64.53
CAND_0047648,64.53
CAND_0067530,64.53
CAND_0047816,64.53
CAND_0057188,64.52
CAND_0016819,64.52
CAND_0076948,64.52
CAND_0061657,64.52
CAND_0095446,64.52
CAND_0064071,64.52
CAND_0089405,64.52
CAND_0027777,64.52
CAND_0075233,64.52
CAND_0045237,64.52
CAND_0094079,64.52
CAND_0069431,64.52
CAND_0002801,64.52
CAND_0059840,64.52
CAND_0019200,64.52
CAND_0064331,64.52
CAND_0082760,64.51
CAND_0024203,64.51
CAND_0074217,64.51
CAND_0086013,64.51
CAND_0043425,64.51
CAND_0009480,64.51
CAND_0053173,64.51
CAND_0077186,64.51
CAND_0061469,64.51
CAND_0009880,64.51
CAND_0024129,64.51
CAND_0092086,64.51
CAND_0090110,64.51
CAND_0093925,64.51
CAND_0056115,64.51
CAND_0033662,64.51
CAND_0023402,64.51
CAND_0097832,64.5
CAND_0094044,64.5
CAND_0050915,64.5
CAND_0038570,64.5
CAND_0079020,64.5
CAND_0003147,64.5
CAND_0042161,64.5
CAND_0020222,64.5
CAND_0082528,64.5
CAND_0088357,64.5
CAND_0025052,64.5
CAND_0021487,64.5
CAND_0074580,64.5
CAND_0021286,64.5
CAND_0020619,64.5
CAND_0045671,64.5
CAND_0044821,64.5
CAND_0063118,64.5
CAND_0054148,64.5
CAND_0031219,64.5
CAND_0056627,64.49
CAND_0093433,64.49
CAND_0077841,64.49
CAND_0019926,64.49
CAND_0087183,64.49
CAND_0050266,64.49
CAND_0036636,64.49
CAND_0099777,64.49
CAND_0043026,64.49
CAND_0096587,64.49
CAND_0016154,64.49
CAND_0066474,64.49
CAND_0027547,64.49
CAND_0081903,64.49
CAND_0023074,64.49
CAND_0028203,64.48
CAND_0051554,64.48
CAND_0078635,64.48
CAND_0069162,64.48
CAND_0053538,64.48
CAND_0016929,64.48
CAND_0038688,64.48
CAND_0081489,64.48
CAND_0039740,64.48
CAND_0083269,64.48
CAND_0008423,64.48
CAND_0091653,64.48
CAND_0070694,64.48
CAND_0031402,64.48
CAND_0026411,64.48
CAND_0089505,64.48
CAND_0091650,64.48
CAND_0029687,64.48
CAND_0061834,64.48
CAND_0023848,64.48
CAND_0042481,64.48
CAND_0080312,64.48
CAND_0076633,64.48
CAND_0043830,64.48
CAND_0041246,64.48
CAND_0041861,64.47
CAND_0085441,64.47
CAND_0087330,64.47
CAND_0057629,64.47
CAND_0089448,64.47
CAND_0068928,64.47
CAND_0014942,64.47
CAND_0027666,64.47
CAND_0067599,64.47
CAND_0047047,64.47
CAND_0027592,64.47
CAND_0033813,64.47
CAND_0095617,64.47
CAND_0046625,64.47
CAND_0028118,64.46
CAND_0062498,64.46
CAND_0052518,64.46
CAND_0061109,64.46
CAND_0043493,64.46
CAND_0030436,64.46
CAND_0037850,64.46
CAND_0085221,64.46
CAND_0007557,64.46
CAND_0057383,64.46
CAND_0069895,64.46
CAND_0014852,64.46
CAND_0048951,64.46
CAND_0011554,64.46
CAND_0019986,64.46
CAND_0035779,64.46
CAND_0098477,64.46
CAND_0093379,64.46
CAND_0083610,64.46
CAND_0028357,64.46
CAND_0063779,64.46
CAND_0042288,64.45
CAND_0031952,64.45
CAND_0010826,64.45
CAND_0029019,64.45
CAND_0068304,64.45
CAND_0038185,64.45
CAND_0072317,64.45
CAND_0069736,64.45
CAND_0081176,64.45
CAND_0034160,64.45
CAND_0076485,64.45
CAND_0076956,64.45
CAND_0020458,64.45
CAND_0011878,64.45
CAND_0029171,64.45
CAND_0094439,64.44
CAND_0054972,64.44
CAND_0037240,64.44
CAND_0042090,64.44
CAND_0092973,64.44
CAND_0029150,64.44
CAND_0073145,64.44
CAND_0071163,64.44
CAND_0001054,64.44
CAND_0040351,64.44
CAND_0013331,64.44
CAND_0052317,64.44
CAND_0051483,64.44
CAND_0023846,64.44
CAND_0097091,64.44
CAND_0057642,64.44
CAND_0021457,64.43
CAND_0001386,64.43
CAND_0097894,64.43
CAND_0058946,64.43
CAND_0009038,64.43
CAND_0063998,64.43
CAND_0032531,64.43
CAND_0081940,64.43
CAND_0063967,64.43
CAND_0049448,64.43
CAND_0035677,64.43
CAND_0015636,64.43
CAND_0069848,64.43
CAND_0070658,64.43
CAND_0023617,64.42
CAND_0063248,64.42
CAND_0068562,64.42
CAND_0018376,64.42
CAND_0070552,64.42
CAND_0088375,64.42
CAND_0009428,64.42
CAND_0075855,64.42
CAND_0045344,64.42
CAND_0056731,64.42
CAND_0066777,64.42
CAND_0079596,64.42
CAND_0051876,64.41
CAND_0082899,64.41
CAND_0021814,64.41
CAND_0066129,64.41
CAND_0095924,64.41
CAND_0002870,64.41
CAND_0035594,64.41
CAND_0034571,64.41
CAND_0048673,64.41
CAND_0015614,64.41
CAND_0054014,64.41
CAND_0089574,64.41
CAND_0060984,64.41
CAND_0021889,64.41
CAND_0033390,64.4
CAND_0016775,64.4
CAND_0032953,64.4
CAND_0060107,64.4
CAND_0002403,64.4
CAND_0018229,64.4
CAND_0003117,64.4
CAND_0009854,64.4
CAND_0018774,64.4
CAND_0059890,64.4
CAND_0017259,64.4
CAND_0022882,64.4
CAND_0023641,64.4
CAND_0070541,64.4
CAND_0054876,64.39
CAND_0052769,64.39
CAND_0009607,64.39
CAND_0067855,64.39
CAND_0088524,64.39
CAND_0015016,64.39
CAND_0006236,64.39
CAND_0081490,64.39
CAND_0038261,64.38
CAND_0096474,64.38
CAND_0011750,64.38
CAND_0019444,64.38
CAND_0028887,64.38
CAND_0072546,64.38
CAND_0078331,64.38
CAND_0069257,64.38
CAND_0082277,64.38
CAND_0006272,64.38
CAND_0012211,64.38
CAND_0047684,64.38
CAND_0015062,64.38
CAND_0042809,64.38
CAND_0095655,64.38
CAND_0049382,64.38
CAND_0016824,64.38
CAND_0070548,64.38
CAND_0072600,64.38
CAND_0049137,64.38
CAND_0051299,64.38
CAND_0018304,64.38
CAND_0026176,64.37
CAND_0018207,64.37
CAND_0015177,64.37
CAND_0073626,64.37
CAND_0080075,64.37
CAND_0069710,64.37
CAND_0017638,64.37
CAND_0054555,64.37
CAND_0071884,64.37
CAND_0012384,64.37
CAND_0094106,64.37
CAND_0049192,64.36
CAND_0029452,64.36
CAND_0005082,64.36
CAND_0099147,64.36
CAND_0037038,64.36
CAND_0009281,64.36
CAND_0015978,64.36
CAND_0071635,64.36
CAND_0023944,64.36
CAND_0047023,64.35
CAND_0059297,64.35
CAND_0029754,64.35
CAND_0097313,64.35
CAND_0052289,64.35
CAND_0045994,64.35
CAND_0053859,64.35
CAND_0051710,64.35
CAND_0067354,64.35
CAND_0005710,64.35
CAND_0001511,64.35
CAND_0083438,64.35
CAND_0012380,64.35
CAND_0062940,64.35
CAND_0086510,64.34
CAND_0071312,64.34
CAND_0097575,64.34
CAND_0081916,64.34
CAND_0022728,64.34
CAND_0007821,64.34
CAND_0088512,64.34
CAND_0049880,64.34
CAND_0096688,64.34
CAND_0056726,64.34
CAND_0061255,64.33
CAND_0016181,64.33
CAND_0052115,64.33
CAND_0042008,64.33
CAND_0085010,64.33
CAND_0068415,64.33
CAND_0091623,64.33
CAND_0057362,64.33
CAND_0011508,64.33
CAND_0076610,64.33
CAND_0043496,64.33
CAND_0066838,64.33
CAND_0039928,64.33
CAND_0078708,64.33
CAND_0071359,64.33
CAND_0031862,64.33
CAND_0079398,64.33
CAND_0060290,64.33
CAND_0049891,64.33
CAND_0050640,64.32
CAND_0069757,64.32
CAND_0053096,64.32
CAND_0016584,64.32
CAND_0009109,64.32
CAND_0013495,64.32
CAND_0090500,64.32
CAND_0068876,64.32
CAND_0092321,64.32
CAND_0033323,64.32
CAND_0092223,64.32
CAND_0043509,64.32
CAND_0039221,64.32
CAND_0078670,64.32
CAND_0051844,64.31
CAND_0073562,64.31
CAND_0030813,64.31
CAND_0065939,64.31
CAND_0056112,64.31
CAND_0042222,64.31
CAND_0014332,64.31
CAND_0051417,64.31
CAND_0013284,64.31
CAND_0091469,64.3
CAND_0084906,64.3
CAND_0030454,64.3
CAND_0074222,64.3
CAND_0038676,64.3
CAND_0052705,64.3
CAND_0015749,64.3
CAND_0084715,64.3
CAND_0010641,64.3
CAND_0039423,64.3
CAND_0024630,64.3
CAND_0002179,64.3
CAND_0015113,64.3
CAND_0019189,64.3
CAND_0080389,64.3
CAND_0054139,64.3
CAND_0005805,64.3
CAND_0018270,64.29
CAND_0093559,64.29
CAND_0040353,64.29
CAND_0093327,64.29
CAND_0031775,64.29
CAND_0037679,64.29
CAND_0051896,64.29
CAND_0015590,64.29
CAND_0066472,64.29
CAND_0088602,64.28
CAND_0091970,64.28
CAND_0078072,64.28
CAND_0099880,64.28
CAND_0005345,64.28
CAND_0075665,64.28
CAND_0004233,64.28
CAND_0094756,64.28
CAND_0055257,64.28
CAND_0038059,64.28
CAND_0025189,64.27
CAND_0037809,64.27
CAND_0020508,64.27
CAND_0071085,64.27
CAND_0020984,64.27
CAND_0027500,64.27
CAND_0046223,64.27
CAND_0044349,64.27
CAND_0038125,64.27
CAND_0054549,64.27
CAND_0012994,64.27
CAND_0014179,64.27
CAND_0080007,64.27
CAND_0028261,64.26
CAND_0036197,64.26
CAND_0097150,64.26
CAND_0058400,64.26
CAND_0034167,64.25
CAND_0061371,64.25
CAND_0000586,64.25
CAND_0076136,64.25
CAND_0036379,64.25
CAND_0000839,64.25
CAND_0083874,64.25
CAND_0004673,64.25
CAND_0029485,64.24
CAND_0074501,64.24
CAND_0058235,64.24
CAND_0034743,64.24
CAND_0019630,64.24
CAND_0076056,64.24
CAND_0087144,64.24
CAND_0005104,64.24
CAND_0086358,64.24
CAND_0042367,64.24
CAND_0068735,64.23
CAND_0037651,64.23
CAND_0041019,64.23
CAND_0003823,64.23
CAND_0045922,64.23
CAND_0055137,64.23
CAND_0045897,64.23
CAND_0063856,64.23
CAND_0033978,64.23
CAND_0002537,64.23
CAND_0034592,64.23
CAND_0033903,64.23
CAND_0069739,64.22
CAND_0075282,64.22
CAND_0072685,64.22
CAND_0069328,64.22
CAND_0029261,64.22
CAND_0096270,64.22
CAND_0027060,64.22
CAND_0062101,64.22
CAND_0043938,64.22
CAND_0003833,64.22
CAND_0072160,64.22
CAND_0068694,64.22
CAND_0023271,64.22
CAND_0052500,64.22
CAND_0069746,64.22
CAND_0058121,64.22
CAND_0001999,64.22
CAND_0092697,64.21
CAND_0021873,64.21
CAND_0003656,64.21
CAND_0022525,64.21
CAND_0027047,64.21
CAND_0023909,64.21
CAND_0026860,64.21
CAND_0028608,64.21
CAND_0071246,64.21
CAND_0039732,64.21
CAND_0098140,64.21
CAND_0044853,64.21
CAND_0055771,64.21
CAND_0000785,64.2
CAND_0010120,64.2
CAND_0011132,64.2
CAND_0094952,64.2
CAND_0083765,64.2
CAND_0042436,64.2
CAND_0016823,64.2
CAND_0073049,64.2
CAND_0082738,64.2
CAND_0006232,64.2
CAND_0017525,64.2
CAND_0009384,64.2
CAND_0083870,64.2
CAND_0028988,64.2
CAND_0002058,64.2
CAND_0058091,64.2
CAND_0051524,64.2
CAND_0080695,64.2
CAND_0096577,64.2
CAND_0083715,64.19
CAND_0080822,64.19
CAND_0009397,64.19
CAND_0067112,64.19
CAND_0089169,64.19
CAND_0008558,64.19
CAND_0022211,64.19
CAND_0013968,64.19
CAND_0074549,64.19
CAND_0015422,64.19
CAND_0019187,64.19
CAND_0007176,64.19
CAND_0056386,64.19
CAND_0052757,64.19
CAND_0092561,64.19
CAND_0015842,64.18
CAND_0093428,64.18
CAND_0022461,64.18
CAND_0054186,64.18
CAND_0026465,64.18
CAND_0052681,64.18
CAND_0028316,64.18
CAND_0088943,64.18
CAND_0043475,64.18
CAND_0033620,64.18
CAND_0046997,64.18
CAND_0080665,64.17
CAND_0005011,64.17
CAND_0085930,64.17
CAND_0076752,64.17
CAND_0009079,64.17
CAND_0058921,64.17
CAND_0050117,64.17
CAND_0091991,64.17
CAND_0067574,64.17
CAND_0082838,64.17
CAND_0025408,64.17
CAND_0042985,64.17
CAND_0090173,64.17
CAND_0056188,64.17
CAND_0009639,64.17
CAND_0024387,64.17
CAND_0021213,64.17
CAND_0006978,64.17
CAND_0044110,64.17
CAND_0086957,64.17
CAND_0068159,64.16
CAND_0039946,64.16
CAND_0044206,64.16
CAND_0070741,64.16
CAND_0087811,64.16
CAND_0015207,64.16
CAND_0089889,64.16
CAND_0089887,64.16
CAND_0053122,64.16
CAND_0049154,64.16
CAND_0097905,64.16
CAND_0008179,64.16
CAND_0088137,64.15
CAND_0093530,64.15
CAND_0088582,64.15
CAND_0050508,64.15
CAND_0042552,64.15
CAND_0097433,64.15
CAND_0007946,64.15
CAND_0023480,64.15
CAND_0052401,64.15
CAND_0043557,64.15
CAND_0025254,64.15
CAND_0051493,64.15
CAND_0044043,64.15
CAND_0030971,64.15
CAND_0035588,64.14
CAND_0011840,64.14
CAND_0013373,64.14
CAND_0098892,64.14
CAND_0071547,64.14
CAND_0084278,64.14
CAND_0002026,64.14
CAND_0071900,64.14
CAND_0083006,64.14
CAND_0018930,64.14
CAND_0066957,64.14
CAND_0005046,64.14
CAND_0007016,64.14
CAND_0074683,64.13
CAND_0063074,64.13
CAND_0040579,64.13
CAND_0034144,64.13
CAND_0095141,64.13
CAND_0016919,64.13
CAND_0027947,64.13
CAND_0060505,64.13
CAND_0033615,64.13
CAND_0016809,64.13
CAND_0000805,64.13
CAND_0086083,64.13
CAND_0092031,64.13
CAND_0088323,64.13
CAND_0081551,64.13
CAND_0089432,64.13
CAND_0039692,64.12
CAND_0038928,64.12
CAND_0001230,64.12
CAND_0044305,64.12
CAND_0034010,64.12
CAND_0041047,64.12
CAND_0075780,64.12
CAND_0081201,64.12
CAND_0093178,64.12
CAND_0046586,64.12
CAND_0040833,64.12
CAND_0011947,64.12
CAND_0073242,64.11
CAND_0065876,64.11
CAND_0083103,64.11
CAND_0065749,64.11
CAND_0006464,64.11
CAND_0014543,64.11
CAND_0020075,64.11
CAND_0016075,64.11
CAND_0078482,64.11
CAND_0070581,64.11
CAND_0032584,64.11
CAND_0053065,64.11
CAND_0094122,64.11
CAND_0025467,64.11
CAND_0081329,64.11
CAND_0035454,64.11
CAND_0010756,64.11
CAND_0030479,64.11
CAND_0046724,64.11
CAND_0002107,64.11
CAND_0023725,64.11
CAND_0093207,64.11
CAND_0006623,64.11
CAND_0058996,64.11
CAND_0022789,64.1
CAND_0076421,64.1
CAND_0057639,64.1
CAND_0046144,64.1
CAND_0009879,64.1
CAND_0075205,64.1
CAND_0060487,64.1
CAND_0028429,64.1
CAND_0078655,64.1
CAND_0012225,64.1
CAND_0078488,64.1
CAND_0092308,64.1
CAND_0041870,64.1
CAND_0064746,64.1
CAND_0087974,64.1
CAND_0007914,64.09
CAND_0031610,64.09
CAND_0090589,64.09
CAND_0050711,64.09
CAND_0086472,64.09
CAND_0054435,64.09
CAND_0027052,64.09
CAND_0078951,64.09
CAND_0019271,64.09
CAND_0036884,64.09
CAND_0028529,64.09
CAND_0026540,64.09
CAND_0031411,64.09
CAND_0096609,64.09
CAND_0018860,64.09
CAND_0058719,64.08
CAND_0012940,64.08
CAND_0091033,64.08
CAND_0084763,64.08
CAND_0039232,64.08
CAND_0081990,64.08
CAND_0094153,64.08
CAND_0024261,64.08
CAND_0040307,64.08
CAND_0067485,64.08
CAND_0010810,64.08
CAND_0042987,64.07
CAND_0085272,64.07
CAND_0032248,64.07
CAND_0064823,64.07
CAND_0049813,64.07
CAND_0004621,64.07
CAND_0077318,64.07
CAND_0075060,64.07
CAND_0065921,64.07
CAND_0057123,64.06
CAND_0048650,64.06
CAND_0074460,64.06
CAND_0083629,64.06
CAND_0057322,64.06
CAND_0077302,64.06
CAND_0037043,64.06
CAND_0001147,64.06
CAND_0025747,64.06
CAND_0033321,64.06
CAND_0056715,64.06
CAND_0040633,64.06
CAND_0018005,64.06
CAND_0048587,64.06
CAND_0064480,64.05
CAND_0077646,64.05
CAND_0034721,64.05
CAND_0083203,64.05
CAND_0020840,64.05
CAND_0038332,64.05
CAND_0011062,64.05
CAND_0025425,64.05
CAND_0043183,64.05
CAND_0076856,64.05
CAND_0015064,64.05
CAND_0042428,64.05
CAND_0017616,64.05
CAND_0080768,64.05
CAND_0084022,64.05
CAND_0040453,64.05
CAND_0006944,64.05
CAND_0078123,64.05
CAND_0030420,64.05
CAND_0091905,64.05
CAND_0069081,64.04
CAND_0092058,64.04
CAND_0037270,64.04
CAND_0057190,64.04
CAND_0058300,64.04
CAND_0056751,64.04
CAND_0085944,64.04
CAND_0022974,64.04
CAND_0066074,64.04
CAND_0090628,64.04
CAND_0039980,64.04
CAND_0004017,64.04
CAND_0052702,64.04
CAND_0023966,64.04
CAND_0090560,64.04
CAND_0023794,64.04
CAND_0041454,64.03
CAND_0014925,64.03
CAND_0049695,64.03
CAND_0038431,64.03
CAND_0044936,64.03
CAND_0071592,64.03
CAND_0040076,64.03
CAND_0060927,64.03
CAND_0001662,64.03
CAND_0033453,64.03
CAND_0022424,64.02
CAND_0052371,64.02
CAND_0043658,64.02
CAND_0067072,64.02
CAND_0041855,64.02
CAND_0016940,64.02
CAND_0066341,64.02
CAND_0009102,64.02
CAND_0072983,64.02
CAND_0022676,64.02
CAND_0053279,64.02
CAND_0065305,64.02
CAND_0075756,64.02
CAND_0061866,64.01
CAND_0092053,64.01
CAND_0000879,64.01
CAND_0023474,64.01
CAND_0092618,64.01
CAND_0091304,64.01
CAND_0067945,64.01
CAND_0047706,64.01
CAND_0076250,64.01
CAND_0010546,64.01
CAND_0086842,64.01
CAND_0040602,64.01
CAND_0044396,64.01
CAND_0035590,64.01
CAND_0062282,64.01
CAND_0072068,64.01
CAND_0085575,64.01
CAND_0013503,64.01
CAND_0026448,64.01
CAND_0049171,64.0
CAND_0003457,64.0
CAND_0037417,64.0
CAND_0026680,64.0
CAND_0091968,64.0
CAND_0074665,64.0
CAND_0006985,64.0
CAND_0018944,64.0
CAND_0029344,64.0
CAND_0063334,64.0
CAND_0012034,63.99
CAND_0067364,63.99
CAND_0063598,63.99
CAND_0034739,63.99
CAND_0016868,63.99
CAND_0073401,63.99
CAND_0098283,63.99
CAND_0028349,63.99
CAND_0016491,63.99
CAND_0055253,63.99
CAND_0012591,63.99
CAND_0024491,63.99
CAND_0088363,63.99
CAND_0031364,63.98
CAND_0043352,63.98
CAND_0043252,63.98
CAND_0066126,63.98
CAND_0050001,63.98
CAND_0016383,63.98
CAND_0046098,63.98
CAND_0004713,63.98
CAND_0006287,63.98
CAND_0073445,63.98
CAND_0058974,63.98
CAND_0022315,63.98
CAND_0079496,63.98
CAND_0074240,63.98
CAND_0093725,63.97
CAND_0030630,63.97
CAND_0038341,63.97
CAND_0088737,63.97
CAND_0022242,63.97
CAND_0065510,63.97
CAND_0066007,63.97
CAND_0017044,63.97
CAND_0069634,63.97
CAND_0046754,63.97
CAND_0090885,63.97
CAND_0053258,63.97
CAND_0014769,63.97
CAND_0017242,63.96
CAND_0085650,63.96
CAND_0007672,63.96
CAND_0037325,63.96
CAND_0008630,63.96
CAND_0080002,63.96
CAND_0093964,63.96
CAND_0078743,63.96
CAND_0030855,63.96
CAND_0046732,63.96
CAND_0070804,63.96
CAND_0066687,63.96
CAND_0073203,63.96
CAND_0048444,63.95
CAND_0024958,63.95
CAND_0055047,63.95
CAND_0063379,63.95
CAND_0081850,63.95
CAND_0028716,63.95
CAND_0077172,63.95
CAND_0048849,63.95
CAND_0085171,63.95
CAND_0058956,63.95
CAND_0088696,63.95
CAND_0093833,63.95
CAND_0098071,63.95
CAND_0073406,63.95
CAND_0070016,63.95
CAND_0008227,63.95
CAND_0066373,63.94
CAND_0017642,63.94
CAND_0077276,63.94
CAND_0081677,63.94
CAND_0025717,63.94
CAND_0015479,63.94
CAND_0044920,63.94
CAND_0015122,63.94
CAND_0026366,63.94
CAND_0041165,63.94
CAND_0012794,63.94
CAND_0083427,63.94
CAND_0075169,63.94
CAND_0083970,63.94
CAND_0067852,63.94
CAND_0015124,63.94
CAND_0023756,63.94
CAND_0066667,63.94
CAND_0017179,63.93
CAND_0018196,63.93
CAND_0027404,63.93
CAND_0093769,63.93
CAND_0087373,63.93
CAND_0071277,63.93
CAND_0038245,63.93
CAND_0033996,63.93
CAND_0014027,63.93
CAND_0069982,63.93
CAND_0017247,63.93
CAND_0081656,63.93
CAND_0009153,63.93
CAND_0080610,63.93
CAND_0001434,63.93
CAND_0029188,63.93
CAND_0006711,63.93
CAND_0095218,63.93
CAND_0097868,63.93
CAND_0078403,63.92
CAND_0014398,63.92
CAND_0080290,63.92
CAND_0060240,63.92
CAND_0010450,63.92
CAND_0030156,63.92
CAND_0072453,63.92
CAND_0011210,63.92
CAND_0025916,63.92
CAND_0009992,63.92
CAND_0013098,63.91
CAND_0066451,63.91
CAND_0068755,63.91
CAND_0049561,63.91
CAND_0002645,63.91
CAND_0029718,63.91
CAND_0099662,63.91
CAND_0093569,63.91
CAND_0097305,63.91
CAND_0060476,63.91
CAND_0054783,63.91
CAND_0059225,63.9
CAND_0060465,63.9
CAND_0048745,63.9
CAND_0032966,63.9
CAND_0026642,63.9
CAND_0022930,63.9
CAND_0068684,63.9
CAND_0050805,63.9
CAND_0057604,63.9
CAND_0003560,63.9
CAND_0028094,63.9
CAND_0016400,63.9
CAND_0071073,63.9
CAND_0035936,63.89
CAND_0053384,63.89
CAND_0077881,63.89
CAND_0039176,63.89
CAND_0008191,63.89
CAND_0005999,63.89
CAND_0070611,63.89
CAND_0092753,63.89
CAND_0083396,63.89
CAND_0035601,63.89
CAND_0031355,63.89
CAND_0023229,63.89
CAND_0002039,63.89
CAND_0083062,63.89
CAND_0017101,63.89
CAND_0049915,63.89
CAND_0086414,63.89
CAND_0062676,63.89
CAND_0067088,63.89
CAND_0030524,63.89
CAND_0099915,63.89
CAND_0023476,63.89
CAND_0066142,63.89
CAND_0013987,63.89
CAND_0067141,63.88
CAND_0009297,63.88
CAND_0003420,63.88
CAND_0079704,63.88
CAND_0082158,63.88
CAND_0052583,63.88
CAND_0055799,63.88
CAND_0068273,63.88
CAND_0087720,63.88
CAND_0068552,63.88
CAND_0053592,63.88
CAND_0064154,63.88
CAND_0072558,63.88
CAND_0065599,63.88
CAND_0022611,63.88
CAND_0022677,63.88
CAND_0098139,63.88
CAND_0069288,63.88
CAND_0044393,63.87
CAND_0025096,63.87
CAND_0086994,63.87
CAND_0070841,63.87
CAND_0082447,63.87
CAND_0085369,63.87
CAND_0032565,63.87
CAND_0029459,63.87
CAND_0077333,63.87
CAND_0009762,63.87
CAND_0010138,63.87
CAND_0014556,63.87
CAND_0085260,63.87
CAND_0019718,63.87
CAND_0098278,63.87
CAND_0073352,63.87
CAND_0023770,63.87
CAND_0029034,63.87
CAND_0005142,63.86
CAND_0092000,63.86
CAND_0036775,63.86
CAND_0055906,63.86
CAND_0094144,63.86
CAND_0050106,63.86
CAND_0039941,63.86
CAND_0031240,63.86
CAND_0009598,63.86
CAND_0024727,63.86
CAND_0088879,63.86
CAND_0020001,63.86
CAND_0072964,63.86
CAND_0042305,63.86
CAND_0014490,63.86
CAND_0000796,63.86
CAND_0093320,63.86
CAND_0078930,63.86
CAND_0035825,63.85
CAND_0000633,63.85
CAND_0070160,63.85
CAND_0013855,63.85
CAND_0040187,63.85
CAND_0077855,63.85
CAND_0031151,63.85
CAND_0063437,63.85
CAND_0099199,63.85
CAND_0051284,63.85
CAND_0039720,63.85
CAND_0022286,63.85
CAND_0056142,63.85
CAND_0089363,63.85
CAND_0012891,63.85
CAND_0038912,63.85
CAND_0043198,63.84
CAND_0062723,63.84
CAND_0012839,63.84
